ID,都道府県,JPRA-ID,遺跡群名,遺跡名,地点地区名,文化層石器文化,Latitude,Longitude
620,埼玉県,110620,,北通遺跡,北B地点,Ⅴ～Ⅵ層,35.8325,139.5544444
621,埼玉県,110621,,北通遺跡,第26地点,Ⅵ層,35.8325,139.5544444
622,埼玉県,110622,,栗谷ツ遺跡,第15地点,Ⅵ層,35.83527778,139.5538889
623,埼玉県,110623,,栗谷ツ遺跡,第16地点,Ⅵ層,35.83527778,139.5538889
624,埼玉県,110624,,栗谷ツ遺跡,西松原第1地点,Ⅵ層,35.83527778,139.5538889
625,埼玉県,110625,,黒貝戸遺跡,第8地点,Ⅶ層,35.85277778,139.5477778
626,埼玉県,110626,,松ノ木遺跡,唐沢地点,Ⅲ層,35.83722222,139.5477778
627,埼玉県,110627,,松ノ木遺跡,唐沢地点,Ⅳ層,35.83722222,139.5477778
628,埼玉県,110628,,松ノ木遺跡,第1地点,Ⅲ下層,35.83722222,139.5477778
629,埼玉県,110629,,松ノ木遺跡,第1地点,Ⅶ層,35.83722222,139.5477778
630,埼玉県,110630,,松ノ木遺跡,第2地点,Ⅲ層,35.83722222,139.5477778
631,埼玉県,110631,,松ノ木遺跡,第2地点,Ⅵ層,35.83722222,139.5477778
632,埼玉県,110632,,松ノ木遺跡,第19地点,Ⅵ層,35.83722222,139.5477778
633,埼玉県,110633,,松ノ木遺跡,第30地点,,35.83722222,139.5477778
634,埼玉県,110634,,南通遺跡,第3地点,,35.82861111,139.5513889
635,埼玉県,110635,,宮廻遺跡,第25地点,Ⅳ下層,35.86638889,139.5405556
636,埼玉県,110636,,中沢遺跡,,Ⅲ下層,35.85944444,139.5225
637,埼玉県,110637,,中沢遺跡,,Ⅳ下層,35.85944444,139.5225
638,埼玉県,110638,,中沢遺跡,第10地点,Ⅹ層,35.85944444,139.5225
639,埼玉県,110639,,西渡戸遺跡,第３地点,Ⅵ層,35.85583333,139.5327778
640,埼玉県,110640,,西渡戸遺跡,第４地点,Ⅵ層,35.85583333,139.5327778
641,埼玉県,110641,,西ノ原遺跡,6-9区,Ⅳ下層,35.85666667,139.5172222
642,埼玉県,110642,,打越遺跡,第２地点,Ⅳ上層,35.845,139.5494444
643,埼玉県,110643,,打越遺跡,第３地点,Ⅴ層,35.845,139.5494444
644,埼玉県,110644,,打越遺跡,第４地点,Ⅶ層,35.845,139.5494444
645,埼玉県,110645,,打越遺跡,第５地点,Ⅳ下層,35.845,139.5494444
646,埼玉県,110646,,打越遺跡,第６地点,Ⅲ層,35.845,139.5494444
647,埼玉県,110647,,打越遺跡,LA区,Ⅸ層,35.845,139.5494444
648,埼玉県,110648,,打越遺跡,KA区,Ⅶ層,35.845,139.5494444
649,埼玉県,110649,,打越遺跡,LB区,Ⅶ層,35.845,139.5494444
650,埼玉県,110650,,打越遺跡,NA区,Ⅶ層,35.845,139.5494444
651,埼玉県,110651,,打越遺跡,NA区,Ⅲ層,35.845,139.5494444
652,埼玉県,110652,,打越遺跡,LC区,Ⅲ層,35.845,139.5494444
653,埼玉県,110653,,打越遺跡,LC区,Ⅳ下層,35.845,139.5494444
654,埼玉県,110654,,打越遺跡,MA区,Ⅳ下層,35.845,139.5494444
655,埼玉県,110655,,打越遺跡,KB区,Ⅳ層,35.845,139.5494444
656,埼玉県,110656,,打越遺跡,KB区,Ⅶ層,35.845,139.5494444
657,埼玉県,110657,,打越遺跡,KC区,Ⅶ層,35.845,139.5494444
658,埼玉県,110658,,宿遺跡,第１地点,Ⅳ上層,35.85277778,139.5519444
659,埼玉県,110659,,山室遺跡,第２地点,Ⅳ下層,35.85777778,139.5441667
660,埼玉県,110660,,山室遺跡,第２地点,Ⅵ層,35.85777778,139.5441667
661,埼玉県,110661,,山室遺跡,第１地点,Ⅳ層,35.85777778,139.5441667
662,埼玉県,110662,,谷津遺跡,水鶴Ａ区,Ⅵ層,35.8525,139.5422222
663,埼玉県,110663,,谷津遺跡,HG-B区,Ⅹ層,35.8525,139.5422222
664,埼玉県,110664,,谷津遺跡,第９地点,Ⅶ・Ⅸ層,35.8525,139.5422222
665,埼玉県,110665,,谷津遺跡,第９地点,Ⅵ層,35.8525,139.5422222
666,埼玉県,110666,,荒川附遺跡,第７地点,,35.98888889,139.6530556
667,埼玉県,110667,,荒川附遺跡,第６次調査,,35.98888889,139.6530556
668,埼玉県,110668,,帆立山遺跡,,,35.97638889,139.6619444
669,埼玉県,110669,,帆立遺跡,,グリッド,35.97833333,139.6608333
670,埼玉県,110670,,黒浜拾九町遺跡,第1・２次調査,,36.0075,139.6630556
671,埼玉県,110671,,岡手山遺跡,,,35.99305556,139.6719444
672,埼玉県,110672,,ささら遺跡,,グリッド,35.98111111,139.6586111
673,埼玉県,110673,,天神前遺跡,第19地点,ローム層最上部,35.98222222,139.6694444
674,埼玉県,110674,,天神前遺跡,Ⅰ区,,35.98222222,139.6694444
675,埼玉県,110675,,閏戸足利遺跡,,,36.00638889,139.6441667
676,埼玉県,110676,,閏戸吹上遺跡,第２調査地点,,36.00444444,139.6388889
677,埼玉県,110677,,番匠・下道遺跡,,,35.96361111,139.44
678,埼玉県,110678,,柊遺跡,４区,グリッド,35.97111111,139.4119444
679,埼玉県,110679,,御新田遺跡,,,36.14944444,139.4161111
680,埼玉県,110680,,若葉台遺跡,,第Ⅲ層,35.95333333,139.41
681,埼玉県,110681,,青棚遺跡,,,35.92,139.3877778
682,埼玉県,110682,,富士見一丁目遺跡,,第Ⅲ・Ⅳ層,35.94833333,139.4113889
683,埼玉県,110683,,泉橋遺跡,第１次調査区,第Ⅲ・Ⅳ層,35.93277778,139.3980556
684,埼玉県,110684,,地慶沼遺跡,,第Ⅲ・Ⅳ層,35.91916667,139.4030556
685,埼玉県,110685,,向山遺跡,,,35.92333333,139.3908333
686,埼玉県,110686,,新右衛門遺跡,２次調査Ａ地点,包含層,35.92861111,139.3766667
687,埼玉県,110687,,新山遺跡,,,35.91583333,139.3866667
688,埼玉県,110688,,鶴ヶ島中学西遺跡,第１次調査区,包含層,35.93611111,139.3863889
689,埼玉県,110689,,鶴ヶ島中学西遺跡,第２次調査区,包含層,35.93611111,139.3863889
690,埼玉県,110690,,鶴ヶ島中学西遺跡,第３次調査区,表採,35.93611111,139.3863889
691,埼玉県,110691,,鶴ヶ丘遺跡,Ｅ区,第Ⅱ層/ソフトローム,35.925,139.4191667
692,埼玉県,110692,,鶴ヶ丘遺跡,Ｃ区,,35.92305556,139.4152778
693,埼玉県,110693,,後Ｂ遺跡,,,35.93138889,139.3983333
694,埼玉県,110694,,柳戸遺跡,,,35.92722222,139.395
695,埼玉県,110695,,横田遺跡,,,35.92444444,139.3919444
696,埼玉県,110696,,宮ノ後遺跡,,,35.89194444,139.3363889
697,埼玉県,110697,,向原遺跡,,,35.92305556,139.3905556
698,埼玉県,110698,,向山遺跡,,,35.88055556,139.3819444
699,埼玉県,110699,,下向山遺跡,,第1期,35.88305556,139.3855556
700,埼玉県,110700,,下向山遺跡,,第2期,35.88305556,139.3855556
701,埼玉県,110701,,下向山遺跡,,第3期,35.88305556,139.3855556
702,埼玉県,110702,,宿東遺跡,,,35.90277778,139.3783333
703,埼玉県,110703,,江川南遺跡,第11地点,第Ⅳ層下部～第Ⅴ層,35.86305556,139.5111111
704,埼玉県,110704,,東台遺跡,33地点,,35.84694444,139.5266667
705,埼玉県,110705,,本村遺跡,17地点,第1文化層,35.85361111,139.5222222
706,埼玉県,110706,,本村遺跡,17地点,第2文化層,35.85361111,139.5222222
707,埼玉県,110707,,本村遺跡,17地点,第3文化層,35.85361111,139.5222222
708,埼玉県,110708,,本村遺跡,99地点,第Ⅳ層上面,35.85361111,139.5222222
709,埼玉県,110709,,亀居遺跡,44地点,,35.86305556,139.5102778
710,埼玉県,110710,,中沢前遺跡,,,35.91583333,139.6558333
711,埼玉県,110711,,西ノ原遺跡,113地点,,35.8525,139.5255556
712,埼玉県,110712,,伊奈氏屋敷跡,,,35.97666667,139.6241667
713,埼玉県,110713,,北遺跡,,,36.00527778,139.6111111
714,埼玉県,110714,,小室天神前遺跡,Ａ区,,35.98777778,139.6147222
715,埼玉県,110715,,久保山遺跡,,,35.99166667,139.6322222
716,埼玉県,110716,,向原遺跡,,,36.0175,139.5952778
717,埼玉県,110717,,向原遺跡,第３次,,36.0175,139.5952778
718,埼玉県,110718,,向原遺跡,第10次,,36.0175,139.5952778
719,埼玉県,110719,,大山遺跡,昭和63年調査地点,,35.98277778,139.6188889
720,埼玉県,110720,,浅間遺跡,,,35.97722222,139.5986111
721,埼玉県,110721,,戸崎前遺跡,第１次調査,,36.01805556,139.6086111
722,埼玉県,110722,,戸崎前遺跡,第３次調査,,36.01805556,139.6086111
723,埼玉県,110723,,戸崎前遺跡,第６次調査,,36.01805556,139.6086111
724,埼玉県,110724,,薬師堂根遺跡,,,36.01944444,139.6008333
725,埼玉県,110725,,浅間後遺跡,Ｂ地点,,35.845,139.5297222
726,埼玉県,110726,,藤久保東遺跡,,,35.8375,139.5288889
727,埼玉県,110727,,藤久保東第二遺跡,,,35.83583333,139.5319444
728,埼玉県,110728,,藤久保東第三遺跡,,第Ⅶ～Ⅹ層,35.83805556,139.5330556
729,埼玉県,110729,,古井戸山遺跡,,,35.82111111,139.5472222
730,埼玉県,110730,,俣埜遺跡,Ｃ地点,４～５層,35.83583333,139.5341667
731,埼玉県,110731,,南新埜遺跡,Ａ地点,,35.82888889,139.5277778
732,埼玉県,110732,,南止遺跡,Ｃ地点,,35.81638889,139.5061111
733,埼玉県,110733,,南止遺跡,Ｄ地点,,35.81638889,139.5061111
734,埼玉県,110734,,南止遺跡,Ｅ地点,,35.81638889,139.5061111
735,埼玉県,110735,,南止遺跡,Ｆ地点,,35.81638889,139.5061111
736,埼玉県,110736,,三芳唐沢遺跡,,,35.83361111,139.5416667
737,埼玉県,110737,,中東遺跡,,第Ⅵ文化層,35.83222222,139.5055556
738,埼玉県,110738,,中東遺跡,,第Ⅶ文化層,35.83222222,139.5055556
739,埼玉県,110739,,新開遺跡,,４層,35.83055556,139.5436111
740,埼玉県,110740,,伴六遺跡,,包含層,35.94472222,139.3191667
741,埼玉県,110741,,東本遺跡,,表採,35.95027778,139.3225
742,埼玉県,110742,,城原北遺跡,,,36.06138889,139.385
743,埼玉県,110743,滑川嵐山ゴルフコース内遺跡群,二ツ沼南遺跡,,包含層,36.06666667,139.3377778
744,埼玉県,110744,滑川嵐山ゴルフコース内遺跡群,蟹沢遺跡,,包含層,36.05972222,139.3413889
745,埼玉県,110745,,中丸遺跡,,,36.045,139.3447222
746,埼玉県,110746,,西荒井遺跡,,,36.05055556,139.3441667
747,埼玉県,110747,,西の谷遺跡,,,36.09083333,139.3758333
748,埼玉県,110748,,大谷遺跡,,,36.05972222,139.3569444
749,埼玉県,110749,,大堀遺跡,,,36.03916667,139.3538889
750,埼玉県,110750,,築地前遺跡,,,36.04361111,139.355
751,埼玉県,110751,,打越遺跡,,,36.0575,139.3736111
752,埼玉県,110752,滑川嵐山ゴルフコース内遺跡群,用土庵Ｂ遺跡,,包含層,36.06111111,139.3411111
753,埼玉県,110753,,行司免遺跡,,包含層,36.02972222,139.3258333
754,埼玉県,110754,,志賀向原,,,36.05,139.3297222
755,埼玉県,110755,,尺尻遺跡,,包含層,36.07472222,139.3252778
756,埼玉県,110756,,大平遺跡,,包含層,36.03722222,139.2536111
757,埼玉県,110757,,篩新田遺跡,,包含層,36.01444444,139.3147222
758,埼玉県,110758,,吉丸遺跡,,包含層,36.08027778,139.11
759,埼玉県,110759,,渡辺富蔵氏宅地内,,,36.02055556,139.1758333
760,埼玉県,110760,甘粕山遺跡群,東山遺跡,,ソフトローム,36.16972222,139.1930556
761,埼玉県,110761,,広木上宿遺跡,,包含層,36.1725,139.1558333
762,埼玉県,110762,,西山遺跡,,ソフトローム,36.1575,139.1880556
763,埼玉県,110763,甘粕山遺跡群,如来堂Ｂ遺跡,,包含層,36.17166667,139.1922222
764,埼玉県,110764,甘粕山遺跡群,如来堂Ａ遺跡,,包含層,36.17111111,139.1905556
765,埼玉県,110765,青柳古墳群,南塚原枝群,,包含層,36.20388889,139.0902778
766,埼玉県,110766,,赤浜牛無具利遺跡,,ソフトローム,36.10916667,139.265
767,埼玉県,110767,,稲荷窪遺跡,,ハードローム,36.10361111,139.2641667
768,埼玉県,110768,,南大塚遺跡,,,36.10555556,139.1805556
769,埼玉県,110769,,鶴巻遺跡,,ソフトローム,36.11638889,139.2625
770,埼玉県,110770,,薬師台遺跡,,,36.1075,139.2030556
771,埼玉県,110771,,末野遺跡,Ｃ区,,36.12527778,139.1641667
772,埼玉県,110772,,萩原遺跡,,,36.10444444,139.5811111
773,埼玉県,110773,,上前遺跡,,,36.0975,139.5913889
774,埼玉県,110774,,前遺跡,,,36.1,139.5875
775,埼玉県,110775,,道上遺跡,,,36.10444444,139.5847222
776,埼玉県,110776,,道下遺跡,,,36.10166667,139.5894444
777,埼玉県,110777,,長宮北遺跡,,,36.10666667,139.5541667
778,埼玉県,110778,,中宿遺跡,,,36.10277778,139.5855556
779,埼玉県,110779,,中宿遺跡,,,36.10277778,139.5855556
780,埼玉県,110780,,下崎中郷遺跡,,,36.10305556,139.5622222
781,埼玉県,110781,,修理山遺跡,,,36.10416667,139.5752778
782,埼玉県,110782,,金原遺跡,,,36.00444444,139.7169444
783,埼玉県,110783,,国納丸屋遺跡,,,36.03888889,139.6986111
784,埼玉県,110784,,前原遺跡,,,36.00444444,139.7222222
785,埼玉県,110785,,前原遺跡,,砂川,36.00444444,139.7222222
786,埼玉県,110786,,前原遺跡,,Ⅳ下,36.00444444,139.7222222
787,埼玉県,110787,,中遺跡,,,36.00333333,139.7216667
788,埼玉県,110788,,西粂原遺跡,,,36.03083333,139.6905556
789,埼玉県,110789,,逆井遺跡,第２地点,ソフトローム,36.01388889,139.7069444
790,埼玉県,110790,,逆井遺跡,第５地点,ソフトローム,36.01388889,139.7069444
791,埼玉県,110791,,山崎北遺跡,,,36.01777778,139.7152778
792,埼玉県,110792,,山崎山遺跡,,,36.01611111,139.7108333
793,埼玉県,110793,,地蔵院遺跡,,,36.00888889,139.7261111
794,埼玉県,110794,,入耕地遺跡,,,36.01833333,139.6572222
795,埼玉県,110795,,タタラ山遺跡,,,36.01055556,139.6558333
796,埼玉県,110796,,山遺跡,,,36.0125,139.6580556
797,埼玉県,110797,,神ノ木２遺跡,,第Ⅴ層,36.04388889,139.6058333
798,埼玉県,110798,,九宮１遺跡,,,36.05083333,139.6327778
799,埼玉県,110799,,九宮２遺跡,,,36.04944444,139.6294444
800,埼玉県,110800,,鷲巣前原遺跡,,,36.0425,139.7980556
801,埼玉県,110801,,木津内貝塚,,,36.05527778,139.7905556
2871,神奈川県,140001,,西原遺跡,,,35.515,139.4808333
2872,神奈川県,140002,,西原遺跡,,相模野第Ⅴ期,35.50777778,139.4816667
2873,神奈川県,140003,長津田遺跡群,住撰遺跡,,,35.52583333,139.5
2874,神奈川県,140004,長津田遺跡群,玄海田遺跡,,,35.5225,139.4972222
2875,神奈川県,140005,長津田遺跡群,玄海田南遺跡,,,35.5225,139.4972222
2876,神奈川県,140006,長津田遺跡群,宮之前遺跡,,,35.52388889,139.4947222
2877,神奈川県,140007,長津田遺跡群,宮之前遺跡,,B0,35.52388889,139.4947222
2878,神奈川県,140008,長津田遺跡群,宮之前南遺跡,,,35.52138889,139.4930556
2879,神奈川県,140009,長津田遺跡群,宮之前南遺跡,,,35.52138889,139.4930556
2880,神奈川県,140010,奈良町地区遺跡群,受地だいやま遺跡,,,35.55194444,139.4872222
2881,神奈川県,140011,,亀谷狐穴遺跡,亀谷地区,,0,0
2882,神奈川県,140012,,百崩遺跡,,,35.56416667,139.5716667
2883,神奈川県,140013,,能見堂遺跡,,,35.51555556,139.5547222
2884,神奈川県,140014,,能見堂遺跡,,,35.51555556,139.5547222
2885,神奈川県,140015,,花見山遺跡,,L1H,35.53861111,139.5541667
2886,神奈川県,140016,,花見山遺跡,,,35.53861111,139.5541667
2887,神奈川県,140017,,向原遺跡,,L1S上面,35.53472222,139.5777778
2888,神奈川県,140018,,三ノ丸遺跡,Ａ・Ｂ区,,35.53444444,139.5591667
2889,神奈川県,140019,,三ノ丸遺跡,Ｅ区,L1HU,35.53444444,139.5591667
2890,神奈川県,140020,,川端向遺跡,,,0,0
2891,神奈川県,140021,霧ヶ丘遺跡群,霧ヶ丘遺跡,第１地区,,35.52305556,139.4972222
2892,神奈川県,140022,霧ヶ丘遺跡群,霧ヶ丘遺跡,第２地区,,35.52305556,139.4972222
2893,神奈川県,140023,霧ヶ丘遺跡群,霧ヶ丘遺跡,第３地区,,35.52305556,139.4972222
2894,神奈川県,140024,霧ヶ丘遺跡群,霧ヶ丘遺跡,第４地区,,35.52305556,139.4972222
2895,神奈川県,140025,霧ヶ丘遺跡群,霧ヶ丘遺跡,第３－４地区,,35.52305556,139.4972222
2896,神奈川県,140026,霧ヶ丘遺跡群,霧ヶ丘遺跡,第６地区,ソフトローム,35.52305556,139.4972222
2897,神奈川県,140027,霧ヶ丘遺跡群,霧ヶ丘遺跡,第７地区,ソフトローム,35.52305556,139.4972222
2898,神奈川県,140028,,東希望ヶ丘遺跡,,,35.46694444,139.5108333
2899,神奈川県,140029,,西八朔町遺跡,8,,35.52194444,139.5402778
2900,神奈川県,140030,,西ノ谷貝塚遺跡,,,35.55444444,139.5897222
2901,神奈川県,140031,,七ッ塚遺跡,,,35.54083333,139.5983333
2902,神奈川県,140032,殿屋敷遺跡群,殿屋敷遺跡,Ｃ地区,,35.41388889,139.5636111
2903,神奈川県,140033,,東方第７遺跡,,,35.54916667,139.5913889
2904,神奈川県,140034,,東方第13遺跡,,,35.54666667,139.5886111
2905,神奈川県,140035,,細田遺跡,,,35.39138889,139.5175
2906,神奈川県,140036,,西田遺跡,,,35.43166667,139.5261111
2907,神奈川県,140037,,けんか山遺跡,,L1HM,35.53722222,139.5483333
2908,神奈川県,140038,,新羽大竹遺跡,,,35.52305556,139.4972222
2909,神奈川県,140039,,四枚畑遺跡,,L1HU～B1,35.52805556,139.5597222
2910,神奈川県,140040,,二ノ丸遺跡,,B1直上,35.51888889,139.5708333
2911,神奈川県,140041,,北川表の上遺跡,,L1HU/L1HL～B1,35.54972222,139.61
2912,神奈川県,140042,,北川貝塚遺跡,,L1HM/B2U,35.55111111,139.6033333
2913,神奈川県,140043,,川和向原遺跡,,L1HU～B1,35.52805556,139.5597222
2914,神奈川県,140044,,石原遺跡,,,35.51972222,139.5825
2915,神奈川県,140045,,新田遺跡,,,35.52222222,139.5961111
2916,神奈川県,140046,,上の山遺跡,,,35.52111111,139.6016667
2917,神奈川県,140047,,大棚杉山神社遺跡,,,35.55027778,139.5775
2918,神奈川県,140048,,相模野No.120遺跡,,B2U,35.41833333,139.48
2919,神奈川県,140049,,相模野No.133遺跡,,ローム層,35.385,139.5008333
2920,神奈川県,140050,,相模野No.134遺跡,,表土/L1H,35.39027778,139.5086111
2921,神奈川県,140051,,相模野No.135遺跡,,L2/B2,35.39861111,139.4847222
2922,神奈川県,140052,,相模野No.136遺跡,,L1SU,35.43083333,139.4911111
2923,神奈川県,140053,,相模野No.165遺跡,,,35.54805556,139.5411111
2924,神奈川県,140054,,相模野No.166遺跡,,,35.39416667,139.5191667
2925,神奈川県,140055,,相模野No.167遺跡,,B2,0,0
2926,神奈川県,140056,,相模野No.174遺跡,,ローム層,35.36083333,139.49
2927,神奈川県,140057,,矢指谷遺跡,Ｂ地区,第Ⅰ文化層,35.47722222,139.5027778
2928,神奈川県,140058,,矢指谷遺跡,Ｂ地区,第Ⅱ文化層,35.47722222,139.5027778
2929,神奈川県,140059,,矢指谷遺跡,Ｂ地区,第Ⅲ文化層,35.47722222,139.5027778
2930,神奈川県,140060,,明神台遺跡,,B3U,35.4575,139.5891667
2931,神奈川県,140061,,南原遺跡,,B2L,35.47166667,139.5641667
2932,神奈川県,140062,,本郷（相模野No.122）遺跡,,ローム層,35.47888889,139.4797222
2933,神奈川県,140063,,篠原大原遺跡,,B2L,35.37805556,139.4219444
2934,神奈川県,140064,,西ノ谷遺跡,,,35.55361111,139.5886111
2935,神奈川県,140065,,稲ヶ原遺跡,Ａ地点,,35.52222222,139.5188889
2936,神奈川県,140066,,羽沢大道遺跡,,,35.48861111,139.5886111
2937,神奈川県,140067,上品濃遺跡群,上品濃遺跡,,,35.43361111,139.5527778
2938,神奈川県,140068,,畳屋の上遺跡,,B2U,35.54277778,139.6036111
2939,神奈川県,140069,,西谷戸の上遺跡,,,35.54527778,139.6036111
2940,神奈川県,140070,,北川貝塚南遺跡,,L1HL/B1～L2U,35.54666667,139.6027778
2941,神奈川県,140071,,三保天神前遺跡,,相模野第Ⅳ期後半/第Ⅴ期,35.51777778,139.5255556
2942,神奈川県,140072,,宮沢遺跡,,,35.46083333,139.5344444
2943,神奈川県,140073,,井田伊勢台遺跡,,,35.56888889,139.5141667
2944,神奈川県,140074,,五力田遺跡,第１地区,,35.60833333,139.485
2945,神奈川県,140075,,五力田遺跡,第３地区,漸移層L/表土,35.60666667,139.4875
2946,神奈川県,140076,,新作池ノ谷遺跡,,,35.585,139.6102778
2947,神奈川県,140077,,下原遺跡,,,35.6075,139.5844444
2948,神奈川県,140078,,長尾台北遺跡,,,35.60861111,139.5802778
2949,神奈川県,140079,,下作延神明神社東遺跡,,ソフトローム層面,35.59944444,139.6038889
2950,神奈川県,140080,,菅生遺跡,,,35.59833333,139.5525
2951,神奈川県,140081,,緑ヶ丘霊園内遺跡,第２地点,相模野第Ⅳ期,35.6075,139.5883333
2952,神奈川県,140082,,緑ヶ丘霊園内遺跡,第２地点,,35.6075,139.5883333
2953,神奈川県,140083,,野川西耕地遺跡,,,0,0
2954,神奈川県,140084,,野川西耕地遺跡,,旧石器／縄文,35.57416667,139.5986111
2955,神奈川県,140085,,柳町遺跡,,,0,0
2956,神奈川県,140086,,神木遺跡,,,35.59305556,139.5811111
2957,神奈川県,140087,,十三菩提遺跡,,,35.57222222,139.6088889
2958,神奈川県,140088,,菅生水沢遺跡,Ｄ地点,漸移～L1S上面,35.59111111,139.5491667
2959,神奈川県,140089,,平遺跡,,,35.60555556,139.5697222
2960,神奈川県,140090,,新作小高台遺跡,,,35.5875,139.6111111
2961,神奈川県,140091,,梶ヶ谷東耕地遺跡,,,35.58361111,139.6108333
2962,神奈川県,140092,,子母口貝塚,Ａ貝塚,,35.57138889,139.6283333
2963,神奈川県,140093,,子母口貝塚,,,35.57138889,139.6283333
2964,神奈川県,140094,,上作延南原遺跡,,,35.59694444,139.5891667
2965,神奈川県,140095,,末長久保台遺跡,,,35.59361111,139.61
2966,神奈川県,140096,,末長中原遺跡,,,35.58861111,139.6130556
2967,神奈川県,140097,,栗谷遺跡,,ソフトローム最上部,35.6125,139.5386111
2968,神奈川県,140098,,菅フルーツパーク遺跡,,,35.52722222,139.5227778
2969,神奈川県,140099,,生田広福寺境内遺跡,,,35.61444444,139.5591667
2970,神奈川県,140100,,黒川若葉台駅遺跡,,,35.61916667,139.4725
2971,神奈川県,140101,黒川地区遺跡群,黒川地区遺跡群No.11遺跡,,,35.61611111,139.4602778
2972,神奈川県,140102,黒川地区遺跡群,黒川地区遺跡群No.15遺跡,,黒色土上層/ローム層直上,35.61972222,139.4613889
2973,神奈川県,140103,黒川地区遺跡群,黒川地区遺跡群No.16遺跡,,,35.61888889,139.4633333
2974,神奈川県,140104,黒川地区遺跡群,黒川地区遺跡群No.17遺跡,,暗黄褐色土層,35.61888889,139.4611111
2975,神奈川県,140105,黒川地区遺跡群,黒川地区遺跡群No.20遺跡,,黒褐色・暗褐色・暗灰褐色土,35.61861111,139.4586111
2976,神奈川県,140106,黒川地区遺跡群,宮添遺跡,,,35.61666667,139.4688889
2977,神奈川県,140107,,黒川東遺跡,,,35.61694444,139.4758333
2978,神奈川県,140108,,黒川東遺跡,,,35.61694444,139.4758333
2979,神奈川県,140109,,黒川海道遺跡,,,35.61694444,139.4561111
2980,神奈川県,140110,,栗木Ⅳ遺跡,,,35.61333333,139.4761111
2981,神奈川県,140111,,白根遺跡,,,0,0
2982,神奈川県,140112,,鷲ヶ峰遺跡,第１地点,ソフトローム層,35.59666667,139.5394444
2983,神奈川県,140113,,鷲ヶ峰遺跡,第２地点,第Ⅰ文化層,35.59611111,139.5402778
2984,神奈川県,140114,,鷲ヶ峰遺跡,第２地点,第Ⅱ文化層,35.59611111,139.5402778
2985,神奈川県,140115,,岡上丸山遺跡,,,35.57888889,139.4830556
2986,神奈川県,140116,,金程向原遺跡,第Ⅱ地点,,35.61222222,139.4983333
2987,神奈川県,140117,,金程向原遺跡,第Ⅲ地点,,35.61055556,139.4983333
2988,神奈川県,140118,,三荷座前遺跡,第１地点,,35.58,139.6166667
2989,神奈川県,140119,,井田中原遺跡,Ｂ地点,漸移～L1S,35.58083333,139.5641667
2990,神奈川県,140120,万福寺遺跡群,万福寺遺跡群No.１遺跡,,,35.60833333,139.51
2991,神奈川県,140121,万福寺遺跡群,万福寺遺跡群No.２遺跡,,,35.60833333,139.5083333
2992,神奈川県,140122,万福寺遺跡群,万福寺遺跡群No.４遺跡,,,35.60611111,139.5038889
2993,神奈川県,140123,,早野上ノ原遺跡,,B4U,35.56888889,139.5141667
2994,神奈川県,140124,,大塚東遺跡,A地区,,35.22444444,139.6780556
2995,神奈川県,140125,,大塚東遺跡,B地区,,35.22416667,139.6780556
2996,神奈川県,140126,,大塚東遺跡,C地区,,35.22416667,139.6941667
