ID,都道府県,JPRA-ID,遺跡群名,遺跡名,地点地区名,文化層石器文化,Latitude,Longitude
2997,神奈川県,140127,,打木原遺跡,南地区,縄文,35.19361111,139.6111111
2998,神奈川県,140128,,打木原遺跡,南地区,長井台地Ⅰ層,35.19361111,139.6111111
2999,神奈川県,140129,,打木原遺跡,北地区,長井台地Ⅴa層 姶良Ｔｎ火山灰降灰以前,35.19416667,139.6122222
3000,神奈川県,140130,,打木原遺跡,北地区,長井台地Ⅴc層,35.19416667,139.6122222
3001,神奈川県,140131,佐島の丘遺跡群,高原北遺跡,A地区,,35.23027778,139.615
3002,神奈川県,140132,佐島の丘遺跡群,唐池遺跡,,第Ⅰ文化層,35.23055556,139.6155556
3003,神奈川県,140133,佐島の丘遺跡群,一本松遺跡,北A地区,,35.23,139.6130556
3004,神奈川県,140134,佐島の丘遺跡群,一本松遺跡,南A地区,,35.22861111,139.6113889
3005,神奈川県,140135,佐島の丘遺跡群,一本松遺跡,南A地区,縄文,35.22861111,139.6113889
3006,神奈川県,140136,,打木原遺跡,第2地点,,35.19361111,139.6111111
3007,神奈川県,140137,長井台地遺跡群,長浜ノ上遺跡,,6層,35.19416667,139.6138889
3008,神奈川県,140138,長井台地遺跡群,長浜ノ上遺跡,,Ⅱ層,35.19416667,139.6138889
3009,神奈川県,140139,長井台地遺跡群,長浜ノ上遺跡,,Ⅲ層,35.19416667,139.6138889
3010,神奈川県,140140,長井台地遺跡群,長浜ノ上遺跡,,Ⅴa層,35.19416667,139.6138889
3011,神奈川県,140141,長井台地遺跡群,長浜ノ上遺跡,,Ⅴb層,35.19416667,139.6138889
3012,神奈川県,140142,長井台地遺跡群,長浜ノ上遺跡,,Ⅴc層,35.19416667,139.6138889
3013,神奈川県,140143,長井台地遺跡群,長浜ノ上遺跡,,ⅤⅠ層,35.19416667,139.6138889
3014,神奈川県,140144,,向原遺跡,,L1H,35.34444444,139.2797222
3015,神奈川県,140145,,向原遺跡,,B2L,35.34444444,139.2797222
3016,神奈川県,140146,,王子ノ台遺跡,,,35.36638889,139.2772222
3017,神奈川県,140147,真田・北金目遺跡群,,1区,,35.3625,139.2852778
3018,神奈川県,140148,真田・北金目遺跡群,,２区,,35.36361111,139.285
3019,神奈川県,140149,真田・北金目遺跡群,,３区,,35.36361111,139.2833333
3020,神奈川県,140150,真田・北金目遺跡群,,５区,,35.36111111,139.2858333
3021,神奈川県,140151,真田・北金目遺跡群,,４区,黒色土中,35.3625,139.285
3022,神奈川県,140152,真田・北金目遺跡群,,６区,,35.36055556,139.2836111
3023,神奈川県,140153,真田・北金目遺跡群,,13区,B1L,35.36416667,139.2861111
3024,神奈川県,140154,真田・北金目遺跡群,,８C区,,35.36444444,139.2880556
3025,神奈川県,140155,真田・北金目遺跡群,,１７A区,B2-L3,35.36444444,139.2852778
3026,神奈川県,140156,真田・北金目遺跡群,,26Ａ・B区,,35.35138889,139.2838889
3027,神奈川県,140157,真田・北金目遺跡群,,32Ａ区,,35.36555556,139.2869444
3028,神奈川県,140158,,小宮阿弥陀畑遺跡,,,35.33694444,139.3
3029,神奈川県,140159,,権現堂遺跡,第２地点,L1Su,35.38361111,139.3016667
3030,神奈川県,140160,,権現堂遺跡,第３地点,B0?,35.38361111,139.3016667
3031,神奈川県,140161,,原口遺跡,,漸移層-L1S,35.34444444,139.2797222
3032,神奈川県,140162,,原口遺跡,,Ⅰ,35.34444444,139.2797222
3033,神奈川県,140163,,原口遺跡,,Ⅱ,35.34444444,139.2797222
3034,神奈川県,140164,,向原遺跡,,FB,35.34916667,139.2780556
3035,神奈川県,140165,稲荷台地遺跡群,Ｓ地点遺跡,Ｓ１地点,B1,35.36138889,139.46
3036,神奈川県,140166,稲荷台地遺跡群,Ｓ地点遺跡,Ｓ２地点,B1,35.36138889,139.46
3037,神奈川県,140167,稲荷台地遺跡群,Ｓ地点遺跡,Ｓ３地点,B1,35.36138889,139.46
3038,神奈川県,140168,稲荷台地遺跡群,I地点遺跡,,B1,35.3675,139.4658333
3039,神奈川県,140169,,代官山遺跡,,Ⅰ,35.41888889,139.4544444
3040,神奈川県,140170,,代官山遺跡,,Ⅱ,35.41888889,139.4544444
3041,神奈川県,140171,,代官山遺跡,,Ⅲ,35.41888889,139.4544444
3042,神奈川県,140172,,代官山遺跡,,Ⅳ,35.41888889,139.4544444
3043,神奈川県,140173,,代官山遺跡,,Ⅴ,35.41888889,139.4544444
3044,神奈川県,140174,,代官山遺跡,,Ⅵ,35.41888889,139.4544444
3045,神奈川県,140175,,代官山遺跡,,Ⅶ,35.41888889,139.4544444
3046,神奈川県,140176,,代官山遺跡,,Ⅷ,35.41888889,139.4544444
3047,神奈川県,140177,,代官山遺跡,,Ⅸ,35.41888889,139.4544444
3048,神奈川県,140178,,代官山遺跡,,Ⅹ,35.41888889,139.4544444
3049,神奈川県,140179,,代官山遺跡,,Ⅹ以前,35.41888889,139.4544444
3050,神奈川県,140180,,根下遺跡,,Ⅰ,35.35444444,139.4541667
3051,神奈川県,140181,,根下遺跡,,Ⅱ,35.35444444,139.4541667
3052,神奈川県,140182,,根下遺跡,,Ⅲ,35.35444444,139.4541667
3053,神奈川県,140183,,根下遺跡,,Ⅳ,35.35444444,139.4541667
3054,神奈川県,140184,,根下遺跡,,Ⅴ,35.35444444,139.4541667
3055,神奈川県,140185,,南鍛冶山遺跡,,漸移層,35.37416667,139.4530556
3056,神奈川県,140186,,南鍛冶山遺跡,,Ⅰ,35.37416667,139.4530556
3057,神奈川県,140187,,南鍛冶山遺跡,,Ⅱ,35.37416667,139.4530556
3058,神奈川県,140188,,南鍛冶山遺跡,,Ⅲ,35.37416667,139.4530556
3059,神奈川県,140189,,南鍛冶山遺跡,,Ⅳ,35.37416667,139.4530556
3060,神奈川県,140190,,南鍛冶山遺跡,,Ⅴ,35.37416667,139.4530556
3061,神奈川県,140191,,南鍛冶山遺跡,,Ⅵ,35.37416667,139.4530556
3062,神奈川県,140192,,南鍛冶山遺跡,,Ⅶ,35.37416667,139.4530556
3063,神奈川県,140193,,慶応義塾湘南藤沢キャンパス内遺跡,,漸移層,35.39083333,139.4236111
3064,神奈川県,140194,,慶応義塾湘南藤沢キャンパス内遺跡,,Ⅰ,35.39083333,139.4236111
3065,神奈川県,140195,,慶応義塾湘南藤沢キャンパス内遺跡,,Ⅱ,35.39083333,139.4236111
3066,神奈川県,140196,,慶応義塾湘南藤沢キャンパス内遺跡,,Ⅲ,35.39083333,139.4236111
3067,神奈川県,140197,,慶応義塾湘南藤沢キャンパス内遺跡,,Ⅳ,35.39083333,139.4236111
3068,神奈川県,140198,,慶応義塾湘南藤沢キャンパス内遺跡,,Ⅴ,35.39083333,139.4236111
3069,神奈川県,140199,,慶応義塾湘南藤沢キャンパス内遺跡,,Ⅵ,35.39083333,139.4236111
3070,神奈川県,140200,,藤沢市No.202遺跡,,Ⅲ,35.39083333,139.4236111
3071,神奈川県,140201,,下ノ根遺跡,,B1上面,35.37666667,139.4508333
3072,神奈川県,140202,,今田遺跡,,漸移層,35.39583333,139.4725
3073,神奈川県,140203,,今田遺跡,,Ⅰ,35.39583333,139.4725
3074,神奈川県,140204,,今田遺跡,,Ⅱ,35.39583333,139.4725
3075,神奈川県,140205,,今田遺跡,,Ⅲ,35.39583333,139.4725
3076,神奈川県,140206,,今田遺跡,,Ⅳ,35.39583333,139.4725
3077,神奈川県,140207,,藤沢市No.202遺跡,,B1～L2層,35.39083333,139.4236111
3078,神奈川県,140208,,南葛野遺跡,,漸移層,35.40694444,139.4225
3079,神奈川県,140209,,南葛野遺跡,,Ⅰ,35.40694444,139.4225
3080,神奈川県,140210,,南葛野遺跡,,Ⅱ,35.40694444,139.4225
3081,神奈川県,140211,,遠藤山崎遺跡,,漸移層,35.39194444,139.4327778
3082,神奈川県,140212,,遠藤山崎遺跡,,B2U～B2L,35.39194444,139.4327778
3083,神奈川県,140213,,藤沢市No.399遺跡,,Ⅰ,35.375,139.4444444
3084,神奈川県,140214,,藤沢市No.399遺跡,,Ⅱ,35.375,139.4444444
3085,神奈川県,140215,,遠藤広谷遺跡,,ⅢC下部～漸移層,35.39194444,139.4327778
3086,神奈川県,140216,,遠藤広谷遺跡,,B2U～B2L,35.39194444,139.4327778
3087,神奈川県,140217,,善行遺跡,,B1,35.365,139.4633333
3088,神奈川県,140218,,藤沢市No.424遺跡,,L2～B2,35.37944444,139.4858333
3089,神奈川県,140219,,藤沢市No.455遺跡,,,35.41166667,139.4547222
3090,神奈川県,140220,,藤沢市No.455遺跡,,Ⅰ,35.41166667,139.4547222
3091,神奈川県,140221,,藤沢市No.455遺跡,,Ⅱ,35.41166667,139.4547222
3092,神奈川県,140222,用田バイパス関連遺跡群,用田南原遺跡,,草創期,35.40777778,139.4166667
3093,神奈川県,140223,用田バイパス関連遺跡群,用田南原遺跡,,Ⅱ,35.40777778,139.4166667
3094,神奈川県,140224,用田バイパス関連遺跡群,用田南原遺跡,,Ⅳ,35.40777778,139.4166667
3095,神奈川県,140225,用田バイパス関連遺跡群,用田鳥居前遺跡,,草創期,35.405,139.4155556
3096,神奈川県,140226,用田バイパス関連遺跡群,用田鳥居前遺跡,,Ⅰ,35.405,139.4155556
3097,神奈川県,140227,用田バイパス関連遺跡群,用田鳥居前遺跡,,Ⅳ,35.405,139.4155556
3098,神奈川県,140228,用田バイパス関連遺跡群,用田鳥居前遺跡,,Ⅴ,35.405,139.4155556
3099,神奈川県,140229,用田バイパス関連遺跡群,用田鳥居前遺跡,,Ⅵ,35.405,139.4155556
3100,神奈川県,140230,用田バイパス関連遺跡群,用田大河内遺跡,,Ⅰ,35.40888889,139.4080556
3101,神奈川県,140231,用田バイパス関連遺跡群,用田大河内遺跡,,Ⅵ,35.40888889,139.4080556
3102,神奈川県,140232,用田バイパス関連遺跡群,葛原滝谷遺跡,,草創期,35.40416667,139.4247222
3103,神奈川県,140233,用田バイパス関連遺跡群,葛原滝谷遺跡,,Ⅰ,35.40416667,139.4247222
3104,神奈川県,140234,用田バイパス関連遺跡群,葛原滝谷遺跡,,Ⅲ,35.40416667,139.4247222
3105,神奈川県,140235,用田バイパス関連遺跡群,葛原滝谷遺跡,,Ⅳ,35.40416667,139.4247222
3106,神奈川県,140236,用田バイパス関連遺跡群,葛原滝谷遺跡,,Ⅵ,35.40416667,139.4247222
3107,神奈川県,140237,,本入こざっ原遺跡,,Ⅰ,35.35972222,139.4761111
3108,神奈川県,140238,,本入こざっ原遺跡,,Ⅱ,35.35972222,139.4761111
3109,神奈川県,140239,,本入こざっ原遺跡,,Ⅲ,35.35972222,139.4761111
3110,神奈川県,140240,,本入こざっ原遺跡,,Ⅳ,35.35972222,139.4761111
3111,神奈川県,140241,,本入こざっ原遺跡,,Ⅴ,35.35972222,139.4761111
3112,神奈川県,140242,,藤沢市No.211遺跡,,L1S,35.36694444,139.2738889
3113,神奈川県,140243,,藤沢市No.211遺跡,,L2,35.36694444,139.2738889
3114,神奈川県,140244,,藤沢市No.419遺跡,第１地点,Ⅰ,35.39805556,139.4755556
3115,神奈川県,140245,,藤沢市No.419遺跡,第１地点,Ⅱ,35.39805556,139.4755556
3116,神奈川県,140246,,藤沢市No.419遺跡,第２地点,Ⅰ,35.39805556,139.4755556
3117,神奈川県,140247,,藤沢市No.419遺跡,第２地点,Ⅱ,35.39805556,139.4755556
3118,神奈川県,140248,,藤沢市No.419遺跡,第２地点,Ⅲ,35.39805556,139.4755556
3119,神奈川県,140249,,藤沢市No.419遺跡,第５地点,Ⅰ,35.39805556,139.4755556
3120,神奈川県,140250,,藤沢市No.419遺跡,第５地点,Ⅱ,35.39805556,139.4755556
3121,神奈川県,140251,,菖蒲沢大谷遺跡,,Ⅰ,35.39833333,139.4452778
3122,神奈川県,140252,,菖蒲沢大谷遺跡,,Ⅱ,35.39833333,139.4452778
3123,神奈川県,140253,,菖蒲沢大谷遺跡,,Ⅲ,35.39833333,139.4452778
3124,神奈川県,140254,,菖蒲沢大谷遺跡,,Ⅳ,35.39833333,139.4452778
3125,神奈川県,140255,,藤沢市No.128遺跡,,,35.36777778,139.4669444
3126,神奈川県,140256,,藤沢市No.149遺跡,,L1H～B1,35.36833333,139.4461111
3127,神奈川県,140257,,藤沢市No.269遺跡,,Ⅰ,35.38222222,139.4616667
3128,神奈川県,140258,,藤沢市No.269遺跡,,Ⅱ,35.38222222,139.4616667
3129,神奈川県,140259,,藤沢市No.451遺跡,,,35.39611111,139.4366667
3130,神奈川県,140260,,藤沢市No.451遺跡,,,35.39611111,139.4366667
3131,神奈川県,140261,,藤が岡２丁目遺跡,,Ⅰ,35.34888889,139.4894444
3132,神奈川県,140262,,藤が岡２丁目遺跡,,Ⅱ,35.34888889,139.4894444
3133,神奈川県,140263,,藤が岡２丁目遺跡,,Ⅲ,35.34888889,139.4894444
3134,神奈川県,140264,,御幣山遺跡,,B1,35.34138889,139.4977778
3135,神奈川県,140265,藤沢市北部第二（三地区）土地区画整理事業区域内遺跡群,下土棚諏訪ノ棚地区１区・２区遺跡,,L1H～B1,35.40944444,139.4519444
3136,神奈川県,140266,藤沢市北部第二（三地区）土地区画整理事業区域内遺跡群,葛原東山田地区遺跡,第１地点,B0～B1,35.405,139.4408333
3137,神奈川県,140267,藤沢市北部第二（三地区）土地区画整理事業区域内遺跡群,葛原東山田地区遺跡,第４地点,Ⅰ,35.405,139.4408333
3138,神奈川県,140268,藤沢市北部第二（三地区）土地区画整理事業区域内遺跡群,葛原東山田地区遺跡,第４地点,Ⅱ,35.405,139.4408333
3139,神奈川県,140269,,鍛冶山遺跡,,Ⅰ,35.3775,139.4552778
3140,神奈川県,140270,,鍛冶山遺跡,,Ⅱ,35.3775,139.4552778
3141,神奈川県,140271,,北窪遺跡,,L2,35.395,139.4788889
3142,神奈川県,140272,,藤沢市No.468遺跡,,L2～B2,35.37472222,139.4444444
3143,神奈川県,140273,,藤沢市No.221遺跡,,B2,35.40888889,139.46
3144,神奈川県,140274,稲荷台地遺跡群,中郷遺跡,第２地点３区,B2,35.35305556,139.4630556
3145,神奈川県,140275,稲荷台地遺跡群,中郷遺跡,第２地点６区,Ⅰ,35.35305556,139.4630556
3146,神奈川県,140276,稲荷台地遺跡群,中郷遺跡,第２地点６区,Ⅱ,35.35305556,139.4630556
3147,神奈川県,140277,稲荷台地遺跡群,中郷遺跡,第２地点６区,Ⅲ,35.35305556,139.4630556
3148,神奈川県,140278,稲荷台地遺跡群,中郷遺跡,第２地点６区,Ⅳ,35.35305556,139.4630556
3149,神奈川県,140279,稲荷台地遺跡群,中郷遺跡,第２地点12区,L1H～L2,35.35305556,139.4630556
3150,神奈川県,140280,,藤沢市No.220遺跡,,B4,35.37611111,139.4508333
3151,神奈川県,140281,,谷津山神遺跡,第Ⅰ地点,B0,35.25583333,139.1505556
3152,神奈川県,140282,,久野多古境遺跡,第Ⅱ地点,,35.27111111,139.1566667
3153,神奈川県,140283,,久野一本松遺跡,,,35.27472222,139.1416667
3154,神奈川県,140284,,小田原城跡城米曲輪,,,35.25222222,139.1538889
3155,神奈川県,140285,,愛宕山遺跡,,,35.25694444,139.1533333
3156,神奈川県,140286,,立野遺跡,ｂ地点,L1S,35.25777778,139.1391667
3157,神奈川県,140287,,天神山台遺跡,,,35.24916667,139.1502778
3158,神奈川県,140288,芹沢配水池関連遺跡群,大島仲ノ谷遺跡,,L1H～L2,35.36944444,139.4111111
3159,神奈川県,140289,芹沢配水池関連遺跡群,諏訪谷西遺跡,,B2,35.36861111,139.4105556
3160,神奈川県,140290,,椎ノ木坂遺跡,,B2,35.36805556,139.4088889
3161,神奈川県,140291,,堤・杉山原遺跡,,,35.36361111,139.4180556
3162,神奈川県,140292,,釜の上遺跡,,,35.59666667,139.2183333
3163,神奈川県,140293,,橋本遺跡,,Ⅰ,35.60444444,139.3372222
3164,神奈川県,140294,,橋本遺跡,,Ⅱ,35.60444444,139.3372222
3165,神奈川県,140295,,橋本遺跡,,Ⅲ,35.60444444,139.3372222
3166,神奈川県,140296,,橋本遺跡,,Ⅳ,35.60444444,139.3372222
3167,神奈川県,140297,,橋本遺跡,,Ⅴ,35.60444444,139.3372222
3168,神奈川県,140298,,橋本遺跡,,Ⅵ,35.60444444,139.3372222
3169,神奈川県,140299,,矢掛・久保遺跡,,Ⅰ,35.59694444,139.3616667
3170,神奈川県,140300,,矢掛・久保遺跡,,Ⅱ,35.59694444,139.3616667
3171,神奈川県,140301,,矢掛・久保遺跡,,Ⅲ,35.59694444,139.3616667
3172,神奈川県,140302,,下九沢山谷遺跡,,Ⅰ,35.57611111,139.3355556
3173,神奈川県,140303,,下九沢山谷遺跡,,Ⅱ,35.57611111,139.3355556
3174,神奈川県,140304,,下九沢山谷遺跡,,Ⅲ,35.57611111,139.3355556
3175,神奈川県,140305,,下九沢山谷遺跡,,Ⅳ,35.57611111,139.3355556
3176,神奈川県,140306,,下九沢山谷遺跡,,Ⅴ,35.57611111,139.3355556
3177,神奈川県,140307,,長久保遺跡,,B0,35.55972222,139.3652778
3178,神奈川県,140308,,長久保遺跡,,L1H,35.55972222,139.3652778
3179,神奈川県,140309,,長久保遺跡,,B1,35.55972222,139.3652778
3180,神奈川県,140310,,長久保遺跡,,B5,35.55972222,139.3652778
3181,神奈川県,140311,,上溝乙二号第3地点遺跡,,L1H,35.55527778,139.3658333
3182,神奈川県,140312,,上溝６丁目遺跡,,旧,35.55583333,139.3547222
3183,神奈川県,140313,,田名稲荷山遺跡,A地区,Ⅰ,35.54916667,139.3455556
3184,神奈川県,140314,,田名稲荷山遺跡,A地区,Ⅱ,35.54916667,139.3455556
3185,神奈川県,140315,,田名稲荷山遺跡,A地区,Ⅳ,35.54916667,139.3455556
3186,神奈川県,140316,,田名稲荷山遺跡,B地区,Ⅰ,35.54916667,139.3455556
3187,神奈川県,140317,,田名稲荷山遺跡,B地区,Ⅱ,35.54916667,139.3455556
3188,神奈川県,140318,,田名稲荷山遺跡,B地区,Ⅲ,35.54916667,139.3455556
3189,神奈川県,140319,,下塩田遺跡,,旧,35.53166667,139.3605556
3190,神奈川県,140320,,塩田遺跡,,旧,35.56333333,139.3291667
3191,神奈川県,140321,,当麻遺跡,,旧,35.52916667,139.3625
3192,神奈川県,140322,,当麻亀形遺跡,第1次調査区,Ⅰ,35.53138889,139.3677778
3193,神奈川県,140323,,当麻亀形遺跡,第2・4次調査区,Ⅱ,35.53138889,139.3677778
3194,神奈川県,140324,,当麻亀形遺跡,第3次調査区,Ⅲ,35.53138889,139.3677778
3195,神奈川県,140325,,当麻亀形遺跡,第4次調査区,Ⅳ,35.53138889,139.3677778
3196,神奈川県,140326,,下中丸遺跡,,縄,35.53166667,139.3752778
3197,神奈川県,140327,,市道横山磯部内遺跡,,採,35.51583333,139.3844444
3198,神奈川県,140328,,勝坂Ｄ地点遺跡,,採,35.50944444,139.3877778
3199,神奈川県,140329,,勝坂遺跡,,,35.50944444,139.3883333
3200,神奈川県,140330,,中村遺跡,C地区,Ⅰ,35.53694444,139.4461111
3201,神奈川県,140331,,中村遺跡,E地区,Ⅱ,35.53694444,139.4461111
3202,神奈川県,140332,,中村遺跡,C地区,Ⅲ,35.53694444,139.4461111
3203,神奈川県,140333,,中村遺跡,E～G地区,Ⅳ,35.53694444,139.4461111
3204,神奈川県,140334,,中村遺跡,C地区,Ⅴ（C）,35.53694444,139.4461111
3205,神奈川県,140335,,中村遺跡,D～F地区,Ⅴ（D～F）,35.53694444,139.4461111
3206,神奈川県,140336,,中村遺跡,C地区,Ⅵ,35.53694444,139.4461111
3207,神奈川県,140337,,相模原市No.203遺跡,,,35.53138889,139.4402778
3208,神奈川県,140338,,古淵Ｂ遺跡,,Ⅰa,35.55722222,139.4222222
3209,神奈川県,140339,,古淵Ｂ遺跡,,Ⅰb,35.55722222,139.4222222
3210,神奈川県,140340,,古淵Ｂ遺跡,,Ⅱa,35.55722222,139.4222222
3211,神奈川県,140341,,古淵Ｂ遺跡,,Ⅱb,35.55722222,139.4222222
3212,神奈川県,140342,,古淵Ｂ遺跡,,Ⅲa,35.55722222,139.4222222
3213,神奈川県,140343,,古淵Ｂ遺跡,,Ⅳ,35.55722222,139.4222222
3214,神奈川県,140344,,横山坂遺跡,,L1S,35.55277778,139.3705556
3215,神奈川県,140345,,横山坂遺跡,,B0,35.55277778,139.3705556
3216,神奈川県,140346,,横山坂遺跡,,L1H,35.55277778,139.3705556
3217,神奈川県,140347,,横山坂遺跡,,B1,35.55277778,139.3705556
3218,神奈川県,140348,,横山坂遺跡,,L2,35.55277778,139.3705556
3219,神奈川県,140349,,相模原市No.34遺跡,,表,35.54277778,139.4863889
3220,神奈川県,140350,,相模野No.14遺跡,,,35.55722222,139.3655556
3221,神奈川県,140351,,相模野No.13遺跡,,L1H～B1U,35.55277778,139.3705556
3222,神奈川県,140352,,相模野No.24遺跡,,B1～L2,35.56444444,139.3472222
3223,神奈川県,140353,,相模野No.35遺跡,,L1S～B2U,35.56222222,139.3558333
3224,神奈川県,140354,,相模野No.37遺跡,,L2,35.53138889,139.3669444
3225,神奈川県,140355,,相模野No.38遺跡,,B1,35.53388889,139.3636111
3226,神奈川県,140356,,相模野No.157遺跡,,L1H～L2,35.52444444,139.4427778
3227,神奈川県,140357,,相模野No.158遺跡,,L2U,35.525,139.4441667
3228,神奈川県,140358,,相模野No.34遺跡,,B2UU,35.56055556,139.3577778
3229,神奈川県,140359,,相模野No.22遺跡,,B2U,35.56194444,139.3497222
3230,神奈川県,140360,,相模野No.21遺跡,,B2上面・B2L,35.56194444,139.3497222
3231,神奈川県,140361,,相模野No.18遺跡,,B2U・B2L,35.54055556,139.3702778
3232,神奈川県,140362,,相模野No.32遺跡,,B2,35.53805556,139.3772222
3233,神奈川県,140363,,相模野No.31遺跡,,B2上部,35.53194444,139.3786111
3234,神奈川県,140364,,古山（相模野No.12B）遺跡,A地点,B2上面,35.53833333,139.3836111
3235,神奈川県,140365,,古山（相模野No.12B）遺跡,B地点,L5U,35.53833333,139.3836111
3236,神奈川県,140366,,相模野No.11遺跡,,B2上面,35.5375,139.3816667
3237,神奈川県,140367,,相模野No.9遺跡,,B2上面,35.55527778,139.3555556
3238,神奈川県,140368,,相模野No.8遺跡,,B2上面,35.54166667,139.3886111
3239,神奈川県,140369,,相模野No.6遺跡,,B2上面・中,35.50666667,139.3908333
3240,神奈川県,140370,,相模野No.131遺跡,,B2,35.57611111,139.4005556
3241,神奈川県,140371,,相模野No.130遺跡,,B2中位,35.57472222,139.4013889
3242,神奈川県,140372,,相模野No.129遺跡,,B2下部,35.56111111,139.4186111
3243,神奈川県,140373,,相模野No.128遺跡,,B2L上面,35.55888889,139.4227778
3244,神奈川県,140374,,横山５丁目遺跡,第1次調査区,Ⅰ,35.56277778,139.3636111
3245,神奈川県,140375,,横山５丁目遺跡,第1～3次調査区,Ⅱ,35.56277778,139.3636111
3246,神奈川県,140376,,中村Ｄ地点遺跡,,Ⅰ,35.53222222,139.4452778
3247,神奈川県,140377,,光明学園遺跡,,B1下,35.52944444,139.3686111
3248,神奈川県,140378,,上鶴間上深堀向遺跡,第1次調査区,L1H,35.52138889,139.4425
3249,神奈川県,140379,,上鶴間上深堀向遺跡,第2次調査区,B0～B1,35.52138889,139.4425
3250,神奈川県,140380,,鵜野森柏木北遺跡,A区,B0～B1,35.54583333,139.4313889
3251,神奈川県,140381,,磯部宮際Ｅ地点遺跡,第1次調査区,,35.50833333,139.385
3252,神奈川県,140382,,磯部宮際Ｅ地点遺跡,第2次調査区,,35.50833333,139.385
3253,神奈川県,140383,,上溝4丁目彼岸沢第3地点遺跡,,L1H下,35.5575,139.3583333
3254,神奈川県,140384,,田名向原Ⅰ遺跡,,,35.52861111,139.3555556
3255,神奈川県,140385,,田名向原Ⅱ遺跡,,,35.52861111,139.3555556
3256,神奈川県,140386,,田名向原Ⅲ遺跡,,,35.52861111,139.3555556
3257,神奈川県,140387,,上溝丁五号遺跡,,,35.54416667,139.3783333
3258,神奈川県,140388,,田名塩田・西山遺跡,,漸移層,35.53388889,139.3522222
3259,神奈川県,140389,,田名塩田・西山遺跡,,L1S,35.53388889,139.3522222
3260,神奈川県,140390,,田名塩田・西山遺跡,,B0,35.53388889,139.3522222
3261,神奈川県,140391,,田名塩田・西山遺跡,,L1H,35.53388889,139.3522222
3262,神奈川県,140392,,下原遺跡,A地区,B0下,35.54194444,139.3358333
3263,神奈川県,140393,,下原遺跡,B地区,B0下,35.54194444,139.3358333
3264,神奈川県,140394,,勝坂遺跡第45次調査,A地点　1集中区,漸移層,35.51083333,139.3863889
3265,神奈川県,140395,,勝坂遺跡第45次調査,A地点　2集中区,漸移層,35.51083333,139.3863889
3266,神奈川県,140396,,勝坂遺跡第45次調査,A地点　3集中区,漸移層,35.51083333,139.3863889
3267,神奈川県,140397,,田名塩田原地区,,Ⅰ,35.53583333,139.3594444
3268,神奈川県,140398,,田名塩田原地区,,Ⅱ,35.53583333,139.3594444
3269,神奈川県,140399,,田名塩田原地区,,Ⅲ,35.53583333,139.3594444
3270,神奈川県,140400,,当麻亀ﾉ甲・西原遺跡,,L1SU～L1SL,35.5325,139.3688889
3271,神奈川県,140401,,当麻亀ﾉ甲・西原遺跡,,L1S～L1H,35.5325,139.3688889
3272,神奈川県,140402,,小保戸遺跡,,Ⅰ,35.58083333,139.2927778
3273,神奈川県,140403,,小保戸遺跡,,Ⅱ,35.58083333,139.2927778
3274,神奈川県,140404,,小保戸遺跡,,Ⅲ,35.58083333,139.2927778
3275,神奈川県,140405,,小保戸遺跡,,Ⅳ,35.58083333,139.2927778
3276,神奈川県,140406,,大保戸遺跡,③地区,Ⅰ,35.57916667,139.2938889
3277,神奈川県,140407,,津久井城跡馬込地区,,Ⅰ,35.58027778,139.2886111
3278,神奈川県,140408,,津久井城跡馬込地区,,Ⅰb,35.58027778,139.2886111
3279,神奈川県,140409,,津久井城跡馬込地区,,Ⅱ,35.58027778,139.2886111
3280,神奈川県,140410,,津久井城跡馬込地区,,Ⅲ,35.58027778,139.2886111
